variant,class,precision,recall,f1-score,support
fm,ACC,0.13245033112582782,0.8333333333333334,0.22857142857142856,72.0
fm,BLCA,0.22435897435897437,0.33653846153846156,0.2692307692307692,104.0
fm,BRCA,0.6739130434782609,0.27608142493638677,0.3916967509025271,786.0
fm,CESC,0.2717391304347826,0.16129032258064516,0.20242914979757085,155.0
fm,COAD,0.24691358024691357,0.4484304932735426,0.3184713375796178,223.0
fm,DLBC,0.20454545454545456,0.23684210526315788,0.21951219512195122,38.0
fm,GBMLGG,0.3648068669527897,0.1843817787418655,0.24495677233429394,461.0
fm,HNSC,0.3181818181818182,0.06278026905829596,0.10486891385767791,223.0
fm,KIPAN,0.2262210796915167,0.170873786407767,0.19469026548672566,515.0
fm,KIRC,0.1289198606271777,0.11077844311377245,0.11916264090177134,334.0
fm,LAML,0.8181818181818182,0.2848101265822785,0.4225352112676056,158.0
fm,LGG,0.22796352583586627,0.6550218340611353,0.3382187147688839,229.0
fm,LIHC,0.25396825396825395,0.20253164556962025,0.22535211267605634,158.0
fm,LUAD,0.36,0.24456521739130435,0.2912621359223301,184.0
fm,LUSC,0.36538461538461536,0.21348314606741572,0.2695035460992908,178.0
fm,OV,0.2572944297082228,0.383399209486166,0.30793650793650795,253.0
fm,PAAD,0.24675324675324675,0.15833333333333333,0.19289340101522842,120.0
fm,PCPG,0.16566265060240964,0.3741496598639456,0.22964509394572025,147.0
fm,PRAD,0.21153846153846154,0.37218045112781956,0.26975476839237056,266.0
fm,SARC,0.104,0.06565656565656566,0.0804953560371517,198.0
fm,SKCM,0.9224137931034483,0.7753623188405797,0.84251968503937,276.0
fm,STES,0.45,0.21372031662269128,0.2898032200357782,379.0
fm,TGCT,0.20682730923694778,0.8306451612903226,0.3311897106109325,124.0
fm,THCA,0.5842696629213483,0.6419753086419753,0.611764705882353,324.0
fm,THYM,0.0,0.0,0.0,98.0
fm,UCEC,0.36507936507936506,0.11616161616161616,0.17624521072796934,198.0
lr08,ACC,0.8870967741935484,0.7638888888888888,0.8208955223880597,72.0
lr08,BLCA,0.5444444444444444,0.47115384615384615,0.5051546391752577,104.0
lr08,BRCA,0.7722772277227723,0.3969465648854962,0.5243697478991597,786.0
