candidate_id,fold,fm_fold_macro_f1,blend_0p25_fold_macro_f1,blend_0p50_fold_macro_f1,baseline_fold_macro_f1,paired_delta_0p25,paired_delta_0p50,early_stopping_epoch,loss_finite
FM-04_fixed_rank8_lr3e-4_balanced,1,0.35751910329761627,0.4585638779893501,0.42851343306126183,0.475323088787019,-0.0167592107976689,-0.04680965572575718,6,True
FM-04_fixed_rank8_lr3e-4_balanced,2,0.29258694701894883,0.46980333993326057,0.3930994922077379,0.4604128113178199,0.009390528615440652,-0.06731331911008204,5,True
FM-04_fixed_rank8_lr3e-4_balanced,3,0.35964491489250955,0.48730919430551217,0.46122405118397136,0.4958481729290175,-0.008538978623505333,-0.034624121745046144,5,True
FM-04_fixed_rank8_lr3e-4_balanced,4,0.34580493593309336,0.49457670850271473,0.47747471350088466,0.4944566088595495,0.00012009964316522792,-0.016981895358664845,4,True
FM-04_fixed_rank8_lr3e-4_balanced,5,0.3767397605232746,0.481013533900201,0.4576009938262035,0.4823981586957596,-0.0013846247955585644,-0.024797164869556076,7,True
