candidate_id,fold,phase,epoch,loss
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,1,2.991987943649292
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,2,2.6863462924957275
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,3,2.461998224258423
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,4,2.2976932525634766
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,5,2.3682940006256104
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,6,2.273935317993164
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,7,2.331852912902832
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,8,2.3026857376098633
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,9,2.303285598754883
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,10,2.387800693511963
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,11,2.361280918121338
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,12,2.45060133934021
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,13,2.476271629333496
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,14,2.575268030166626
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,1,3.1123433436116863
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,2,2.5566473314839024
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,3,1.8692037966943555
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,4,1.4389037170717793
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,5,1.0884635840692827
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,6,1.0764579749876453
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,1,2.9806957244873047
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,2,2.7327520847320557
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,3,2.4761455059051514
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,4,2.351611614227295
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,5,2.339038133621216
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,6,2.523001194000244
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,7,2.356997489929199
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,8,2.3666255474090576
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,9,2.378031015396118
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,10,2.439331293106079
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,11,2.4725520610809326
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,12,2.496826171875
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,13,2.5963919162750244
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,1,3.1160492272752833
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,2,2.422960449336782
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,3,1.8624774376439173
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,4,1.2688939368333145
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,5,1.1250806015913728
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,1,2.965331554412842
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,2,2.7391226291656494
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,3,2.407724618911743
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,4,2.359842538833618
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,5,2.208021402359009
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,6,2.3364293575286865
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,7,2.238997459411621
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,8,2.246182918548584
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,9,2.3505280017852783
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,10,2.566948175430298
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,11,2.406282424926758
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,12,2.642721176147461
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,13,2.5011484622955322
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,1,3.12527495534928
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,2,2.5427145462462892
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,3,1.8689848118024448
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,4,1.6436693965607752
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,5,1.0853054197510748
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,1,2.9793384075164795
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,2,2.6854844093322754
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,3,2.429302453994751
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,4,2.3818674087524414
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,5,2.406789779663086
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,6,2.423098564147949
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,7,2.452479124069214
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,8,2.396784543991089
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,9,2.4377214908599854
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,10,2.4961953163146973
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,11,2.8099184036254883
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,12,2.6418025493621826
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,1,3.1648594904897482
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,2,2.5179064465107346
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,3,2.1928675081479505
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,4,1.4014868641111116
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,1,3.001554489135742
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,2,2.7616710662841797
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,3,2.501894235610962
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,4,2.5232861042022705
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,5,2.5121428966522217
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,6,2.494274139404297
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,7,2.475774049758911
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,8,2.5928711891174316
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,9,2.5554964542388916
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,10,2.8018460273742676
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,11,2.693445920944214
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,12,2.719399929046631
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,13,2.7529983520507812
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,14,2.782829761505127
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,15,2.8116729259490967
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,1,3.1078695087898067
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,2,2.4706511136097093
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,3,1.8401877362265315
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,4,1.8896140354195325
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,5,1.1201611419907263
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,6,0.8860887660179568
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,7,0.823253118146021
