variant,class,precision,recall,f1-score,support
fm,ACC,0.25824175824175827,0.6527777777777778,0.3700787401574803,72.0
fm,BLCA,0.26373626373626374,0.23076923076923078,0.24615384615384617,104.0
fm,BRCA,0.6911392405063291,0.3473282442748092,0.4623200677392041,786.0
fm,CESC,0.296875,0.12258064516129032,0.1735159817351598,155.0
fm,COAD,0.41714285714285715,0.3273542600896861,0.36683417085427134,223.0
fm,DLBC,0.175,0.18421052631578946,0.1794871794871795,38.0
fm,GBMLGG,0.3116883116883117,0.20824295010845986,0.24967490247074123,461.0
fm,HNSC,0.25296442687747034,0.28699551569506726,0.2689075630252101,223.0
fm,KIPAN,0.1796875,0.08932038834951456,0.11932555123216602,515.0
fm,KIRC,0.14285714285714285,0.1497005988023952,0.14619883040935672,334.0
fm,LAML,0.3076923076923077,0.5063291139240507,0.3827751196172249,158.0
fm,LGG,0.22937625754527163,0.4978165938864629,0.3140495867768595,229.0
fm,LIHC,0.3246753246753247,0.15822784810126583,0.2127659574468085,158.0
fm,LUAD,0.389937106918239,0.33695652173913043,0.36151603498542273,184.0
fm,LUSC,0.38271604938271603,0.34831460674157305,0.36470588235294116,178.0
fm,OV,0.28027681660899656,0.3201581027667984,0.2988929889298893,253.0
fm,PAAD,0.05221932114882506,0.16666666666666666,0.07952286282306163,120.0
fm,PCPG,0.16939890710382513,0.2108843537414966,0.18787878787878787,147.0
fm,PRAD,0.22580645161290322,0.21052631578947367,0.2178988326848249,266.0
fm,SARC,0.16363636363636364,0.18181818181818182,0.1722488038277512,198.0
fm,SKCM,0.8821138211382114,0.7862318840579711,0.8314176245210728,276.0
fm,STES,0.41642228739002934,0.37467018469656993,0.39444444444444443,379.0
fm,TGCT,0.19220055710306408,0.5564516129032258,0.2857142857142857,124.0
fm,THCA,0.5714285714285714,0.6049382716049383,0.5877061469265368,324.0
fm,THYM,0.03018867924528302,0.08163265306122448,0.0440771349862259,98.0
fm,UCEC,0.43636363636363634,0.12121212121212122,0.18972332015810275,198.0
lr08,ACC,0.9206349206349206,0.8055555555555556,0.8592592592592593,72.0
lr08,BLCA,0.5052631578947369,0.46153846153846156,0.4824120603015075,104.0
lr08,BRCA,0.7772277227722773,0.3994910941475827,0.5277310924369748,786.0
lr08,CESC,0.41116751269035534,0.5225806451612903,0.4602272727272727,155.0
lr08,COAD,0.7910447761194029,0.7130044843049327,0.75,223.0
lr08,DLBC,0.6521739130434783,0.39473684210526316,0.4918032786885246,38.0
lr08,GBMLGG,0.5342465753424658,0.25379609544468545,0.34411764705882353,461.0
lr08,HNSC,0.4236453201970443,0.38565022421524664,0.40375586854460094,223.0
lr08,KIPAN,0.26108374384236455,0.2058252427184466,0.2301845819761129,515.0
lr08,KIRC,0.2411764705882353,0.24550898203592814,0.2433234421364985,334.0
lr08,LAML,0.5777777777777777,0.4936708860759494,0.5324232081911263,158.0
lr08,LGG,0.4281437125748503,0.6244541484716157,0.5079928952042628,229.0
lr08,LIHC,0.40932642487046633,0.5,0.45014245014245013,158.0
lr08,LUAD,0.5102040816326531,0.4076086956521739,0.45317220543806647,184.0
lr08,LUSC,0.6094674556213018,0.5786516853932584,0.5936599423631124,178.0
