candidate_id,fold,phase,epoch,loss
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,1,2.9925591945648193
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,2,2.718834638595581
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,3,2.5029172897338867
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,4,2.3550350666046143
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,5,2.661956787109375
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,6,2.345433473587036
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,7,2.4545321464538574
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,8,2.5407211780548096
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,9,2.469897508621216
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,10,2.7919938564300537
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,11,2.604710340499878
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,12,2.6514945030212402
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,13,2.7073004245758057
FM-04_fixed_rank8_lr3e-4_balanced,1,inner_valid,14,2.7434401512145996
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,1,3.1129865692507837
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,2,2.4845400625659573
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,3,1.9182158316335371
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,4,1.4572676389448105
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,5,1.0464612699324085
FM-04_fixed_rank8_lr3e-4_balanced,1,outer_train,6,0.82392532133287
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,1,2.997083902359009
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,2,2.7452335357666016
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,3,2.4529402256011963
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,4,2.321875810623169
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,5,2.3164689540863037
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,6,2.296062469482422
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,7,2.3028600215911865
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,8,2.2971339225769043
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,9,2.457529067993164
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,10,2.3647429943084717
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,11,2.4346675872802734
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,12,2.4575417041778564
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,13,2.4907357692718506
FM-04_fixed_rank8_lr3e-4_balanced,2,inner_valid,14,2.508423089981079
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,1,3.095780615988241
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,2,2.502801492699114
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,3,1.9267978945030269
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,4,1.5431153173289023
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,5,1.0635159651230142
FM-04_fixed_rank8_lr3e-4_balanced,2,outer_train,6,0.9139482897751948
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,1,3.0203633308410645
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,2,2.741990089416504
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,3,2.5006847381591797
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,4,2.379314422607422
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,5,2.3858988285064697
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,6,2.4064347743988037
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,7,2.4499826431274414
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,8,2.4746615886688232
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,9,2.5386247634887695
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,10,2.5540390014648438
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,11,2.608403444290161
FM-04_fixed_rank8_lr3e-4_balanced,3,inner_valid,12,2.6569225788116455
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,1,3.0872442071126898
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,2,2.433074132542148
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,3,2.0004529717035338
FM-04_fixed_rank8_lr3e-4_balanced,3,outer_train,4,1.3560682781231401
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,1,2.969465732574463
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,2,2.678032159805298
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,3,2.438223123550415
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,4,2.4051718711853027
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,5,2.3140370845794678
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,6,2.4048213958740234
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,7,2.3362810611724854
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,8,2.457517623901367
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,9,2.4383723735809326
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,10,2.4376728534698486
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,11,2.4723172187805176
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,12,2.468390941619873
FM-04_fixed_rank8_lr3e-4_balanced,4,inner_valid,13,2.4805872440338135
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,1,3.107560430844689
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,2,2.5155246056416565
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,3,1.8880281918136805
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,4,1.7587051004970344
FM-04_fixed_rank8_lr3e-4_balanced,4,outer_train,5,1.113006683684866
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,1,2.977142095565796
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,2,2.6634809970855713
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,3,2.4301462173461914
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,4,2.3549001216888428
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,5,2.2709901332855225
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,6,2.3259475231170654
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,7,2.350463628768921
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,8,2.6046578884124756
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,9,2.5592668056488037
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,10,2.599078893661499
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,11,2.558234691619873
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,12,2.5795161724090576
FM-04_fixed_rank8_lr3e-4_balanced,5,inner_valid,13,2.5981051921844482
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,1,3.112527377325257
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,2,2.5136254437386425
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,3,1.9122963242654814
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,4,1.6732446332295992
FM-04_fixed_rank8_lr3e-4_balanced,5,outer_train,5,1.1179054353271274
