seed,variant,class,precision,recall,f1,support
2024,exact_event_EB,GBMLGG,0.7042606516290727,0.6095444685466378,0.6534883720930232,461
2024,exact_event_EB,HNSC,0.4587628865979381,0.3991031390134529,0.4268585131894484,223
2024,exact_event_EB,KIPAN,0.7188208616780045,0.6155339805825243,0.6631799163179917,515
2024,exact_event_EB,KIRC,0.6754617414248021,0.7664670658682635,0.7180925666199158,334
2024,exact_event_EB,LAML,0.574468085106383,0.5126582278481012,0.5418060200668896,158
2024,exact_event_EB,LGG,0.7272727272727273,0.8034934497816594,0.7634854771784232,229
2024,exact_event_EB,LIHC,0.4331210191082802,0.430379746835443,0.4317460317460317,158
2024,exact_event_EB,LUAD,0.5454545454545454,0.3260869565217391,0.4081632653061224,184
2024,exact_event_EB,LUSC,0.4888888888888889,0.6179775280898876,0.5459057071960298,178
2024,exact_event_EB,OV,0.4043887147335423,0.5098814229249012,0.451048951048951,253
2024,exact_event_EB,PAAD,0.4577464788732394,0.5416666666666666,0.4961832061068702,120
2024,exact_event_EB,PCPG,0.3409090909090909,0.5102040816326531,0.4087193460490463,147
2024,exact_event_EB,PRAD,0.3606060606060606,0.4473684210526316,0.3993288590604026,266
2024,exact_event_EB,SARC,0.2771739130434782,0.2575757575757575,0.2670157068062827,198
2024,exact_event_EB,SKCM,0.9543568464730292,0.8333333333333334,0.8897485493230174,276
2024,exact_event_EB,STES,0.556872037914692,0.6200527704485488,0.5867665418227216,379
2024,exact_event_EB,TGCT,0.6444444444444445,0.7016129032258065,0.6718146718146718,124
2024,exact_event_EB,THCA,0.7888446215139442,0.6111111111111112,0.688695652173913,324
2024,exact_event_EB,THYM,0.2709677419354839,0.4285714285714285,0.3320158102766798,98
2024,exact_event_EB,UCEC,0.5973451327433629,0.6818181818181818,0.6367924528301887,198
