experiment_id,model,seed,tfidf_min_df,tfidf_sublinear_tf,primary_oof_macro_f1,event_tfidf_multinomial_oof_macro_f1,event_tfidf_ovr_oof_macro_f1,blend_multinomial_0p5_oof_macro_f1,blend_ovr_0p5_oof_macro_f1,delta_ovr_blend_vs_multinomial_blend,primary_oof_accuracy,event_tfidf_multinomial_oof_accuracy,event_tfidf_ovr_oof_accuracy,blend_multinomial_0p5_oof_accuracy,blend_ovr_0p5_oof_accuracy,token_prediction_disagreement_rate,feature_count_mean,tfidf_vocabulary_size_mean,runtime_seconds,primary_convergence_warning_count,tfidf_multinomial_convergence_warning_count,tfidf_ovr_convergence_warning_count,convergence_warning_count,leakage_check,nan_as_mutation_count
H-AS-LR-exact-confusion-pairs-Apair-log1p,logistic,42,3,True,0.4781416884648803,0.3782884640237529,0.4761461033490098,0.4794557135599829,0.4834703526083619,0.004014639048379,0.4587969682309304,0.3971940009675859,0.4578293823576842,0.4599258184163844,0.4623447830995,0.4076761812610869,8175.2,5875.8,206.75746925000567,0,0,0,0,True,0
H-AS-LR-exact-confusion-pairs-Apair-log1p,logistic,777,3,True,0.481145738774279,0.3705716160280971,0.4735678213237862,0.4843660033635178,0.4855817039961349,0.001215700632617,0.4613771972262538,0.3913884857281083,0.4565392678600226,0.4641186905337848,0.4628285760361232,0.4113852604418642,8170.4,5869.6,191.50516212500224,0,0,0,0,True,0
H-AS-LR-exact-confusion-pairs-Apair-log1p,logistic,2024,3,True,0.4762175133106753,0.3783457002361224,0.4820940115309234,0.4770919206532897,0.4803383399998615,0.0032464193465717,0.4594420254797613,0.397677793904209,0.4604096113530075,0.4591194968553459,0.4616997258506692,0.4123528463151105,8175.0,5868.4,202.18433079200625,0,0,0,0,True,0
