experiment_id,model,seed,oof_macro_f1,oof_accuracy,fold_macro_f1_mean,fold_macro_f1_std,feature_count_mean,runtime_seconds,convergence_warning_count,leakage_check,nan_as_mutation_count
H-AS-LR-pair,logistic,2024,0.4330264967061508,0.42122238348653446,0.43296636897947194,0.007942901346479856,8216.0,289.15975404100027,5,True,0
