variant,class,precision,recall,f1-score,support
blend_multinomial_0p5,LGG,0.44510385756676557,0.6550218340611353,0.5300353356890459,229.0
blend_multinomial_0p5,LIHC,0.41040462427745666,0.44936708860759494,0.42900302114803623,158.0
blend_multinomial_0p5,LUAD,0.4626865671641791,0.33695652173913043,0.389937106918239,184.0
blend_multinomial_0p5,LUSC,0.5611111111111111,0.5674157303370787,0.5642458100558659,178.0
blend_multinomial_0p5,OV,0.3648960739030023,0.6245059288537549,0.4606413994169096,253.0
blend_multinomial_0p5,PAAD,0.3242009132420091,0.5916666666666667,0.41887905604719766,120.0
blend_multinomial_0p5,PCPG,0.21577726218097448,0.6326530612244898,0.3217993079584775,147.0
blend_multinomial_0p5,PRAD,0.27577937649880097,0.4323308270676692,0.3367496339677892,266.0
blend_multinomial_0p5,SARC,0.2585034013605442,0.1919191919191919,0.22028985507246376,198.0
blend_multinomial_0p5,SKCM,0.9537815126050421,0.822463768115942,0.8832684824902723,276.0
blend_multinomial_0p5,STES,0.6058631921824105,0.49076517150395776,0.5422740524781341,379.0
blend_multinomial_0p5,TGCT,0.36363636363636365,0.7741935483870968,0.4948453608247423,124.0
blend_multinomial_0p5,THCA,0.9068627450980392,0.5709876543209876,0.7007575757575758,324.0
blend_multinomial_0p5,THYM,0.1956521739130435,0.45918367346938777,0.27439024390243905,98.0
blend_multinomial_0p5,UCEC,0.6073298429319371,0.5858585858585859,0.596401028277635,198.0
blend_ovr_0p5,ACC,0.9152542372881356,0.75,0.8244274809160306,72.0
blend_ovr_0p5,BLCA,0.5172413793103449,0.4326923076923077,0.4712041884816754,104.0
blend_ovr_0p5,BRCA,0.7587064676616916,0.3880407124681934,0.5134680134680135,786.0
blend_ovr_0p5,CESC,0.38578680203045684,0.49032258064516127,0.4318181818181818,155.0
blend_ovr_0p5,COAD,0.8121827411167513,0.7174887892376681,0.7619047619047619,223.0
blend_ovr_0p5,DLBC,0.6666666666666666,0.42105263157894735,0.5161290322580645,38.0
blend_ovr_0p5,GBMLGG,0.5707964601769911,0.279826464208243,0.37554585152838427,461.0
blend_ovr_0p5,HNSC,0.40609137055837563,0.35874439461883406,0.38095238095238093,223.0
blend_ovr_0p5,KIPAN,0.2845953002610966,0.21165048543689322,0.24276169265033407,515.0
blend_ovr_0p5,KIRC,0.2299168975069252,0.24850299401197604,0.23884892086330936,334.0
blend_ovr_0p5,LAML,0.5,0.5379746835443038,0.5182926829268293,158.0
blend_ovr_0p5,LGG,0.4444444444444444,0.6462882096069869,0.5266903914590747,229.0
blend_ovr_0p5,LIHC,0.42441860465116277,0.4620253164556962,0.44242424242424244,158.0
blend_ovr_0p5,LUAD,0.45925925925925926,0.33695652173913043,0.3887147335423197,184.0
blend_ovr_0p5,LUSC,0.5642458100558659,0.5674157303370787,0.5658263305322129,178.0
blend_ovr_0p5,OV,0.3579676674364896,0.6126482213438735,0.4518950437317784,253.0
blend_ovr_0p5,PAAD,0.3256880733944954,0.5916666666666667,0.42011834319526625,120.0
blend_ovr_0p5,PCPG,0.21957040572792363,0.6258503401360545,0.3250883392226148,147.0
blend_ovr_0p5,PRAD,0.2817551963048499,0.45864661654135336,0.3490701001430615,266.0
blend_ovr_0p5,SARC,0.2565789473684211,0.19696969696969696,0.22285714285714286,198.0
blend_ovr_0p5,SKCM,0.9537815126050421,0.822463768115942,0.8832684824902723,276.0
blend_ovr_0p5,STES,0.6045016077170418,0.49604221635883905,0.5449275362318841,379.0
blend_ovr_0p5,TGCT,0.3870967741935484,0.7741935483870968,0.5161290322580645,124.0
blend_ovr_0p5,THCA,0.9113300492610837,0.5709876543209876,0.7020872865275142,324.0
blend_ovr_0p5,THYM,0.19742489270386265,0.46938775510204084,0.27794561933534745,98.0
blend_ovr_0p5,UCEC,0.6073298429319371,0.5858585858585859,0.596401028277635,198.0
blend_three_way_0p5_0p25_0p25,ACC,0.9016393442622951,0.7638888888888888,0.8270676691729323,72.0
blend_three_way_0p5_0p25_0p25,BLCA,0.5172413793103449,0.4326923076923077,0.4712041884816754,104.0
blend_three_way_0p5_0p25_0p25,BRCA,0.7638190954773869,0.38676844783715014,0.5135135135135135,786.0
blend_three_way_0p5_0p25_0p25,CESC,0.3838383838383838,0.49032258064516127,0.43059490084985835,155.0
blend_three_way_0p5_0p25_0p25,COAD,0.8121827411167513,0.7174887892376681,0.7619047619047619,223.0
blend_three_way_0p5_0p25_0p25,DLBC,0.6296296296296297,0.4473684210526316,0.5230769230769231,38.0
blend_three_way_0p5_0p25_0p25,GBMLGG,0.5720720720720721,0.2754880694143167,0.3718887262079063,461.0
blend_three_way_0p5_0p25_0p25,HNSC,0.40816326530612246,0.35874439461883406,0.3818615751789976,223.0
blend_three_way_0p5_0p25_0p25,KIPAN,0.2887700534759358,0.20970873786407768,0.24296962879640044,515.0
blend_three_way_0p5_0p25_0p25,KIRC,0.23333333333333334,0.25149700598802394,0.2420749279538905,334.0
blend_three_way_0p5_0p25_0p25,LAML,0.4857142857142857,0.5379746835443038,0.5105105105105106,158.0
blend_three_way_0p5_0p25_0p25,LGG,0.44642857142857145,0.6550218340611353,0.5309734513274337,229.0
blend_three_way_0p5_0p25_0p25,LIHC,0.4186046511627907,0.45569620253164556,0.43636363636363634,158.0
blend_three_way_0p5_0p25_0p25,LUAD,0.4626865671641791,0.33695652173913043,0.389937106918239,184.0
blend_three_way_0p5_0p25_0p25,LUSC,0.5611111111111111,0.5674157303370787,0.5642458100558659,178.0
blend_three_way_0p5_0p25_0p25,OV,0.3625866050808314,0.6205533596837944,0.4577259475218659,253.0
blend_three_way_0p5_0p25_0p25,PAAD,0.3256880733944954,0.5916666666666667,0.42011834319526625,120.0
blend_three_way_0p5_0p25_0p25,PCPG,0.21830985915492956,0.6326530612244898,0.32460732984293195,147.0
blend_three_way_0p5_0p25_0p25,PRAD,0.27634660421545665,0.44360902255639095,0.34054834054834054,266.0
blend_three_way_0p5_0p25_0p25,SARC,0.25333333333333335,0.1919191919191919,0.21839080459770116,198.0
blend_three_way_0p5_0p25_0p25,SKCM,0.9537815126050421,0.822463768115942,0.8832684824902723,276.0
blend_three_way_0p5_0p25_0p25,STES,0.6071428571428571,0.49340369393139843,0.5443959243085881,379.0
blend_three_way_0p5_0p25_0p25,TGCT,0.3735408560311284,0.7741935483870968,0.5039370078740157,124.0
blend_three_way_0p5_0p25_0p25,THCA,0.9113300492610837,0.5709876543209876,0.7020872865275142,324.0
blend_three_way_0p5_0p25_0p25,THYM,0.19742489270386265,0.46938775510204084,0.27794561933534745,98.0
blend_three_way_0p5_0p25_0p25,UCEC,0.6073298429319371,0.5858585858585859,0.596401028277635,198.0
