experiment_id,model,seed,oof_macro_f1,oof_accuracy,fold_macro_f1_mean,fold_macro_f1_std,feature_count_mean,runtime_seconds,convergence_warning_count,leakage_check,nan_as_mutation_count
H-AS-LR-exact-confusion-pairs-Apair-log1p-Bbins,logistic,42,0.47937268106860753,0.4581519109820997,0.4792787778381934,0.007713025717293341,8187.2,192.99762870799168,0,True,0
