experiment_id,model,seed,oof_macro_f1,oof_accuracy,fold_macro_f1_mean,fold_macro_f1_std,feature_count_mean,runtime_seconds,convergence_warning_count,leakage_check,nan_as_mutation_count
H-AS-LR-exact-confusion-pairs,logistic,2024,0.44308629783561265,0.4307369779067892,0.4428220349439105,0.005862426533260743,8221.0,292.9459425830064,5,True,0
