variant,class,precision,recall,f1-score,support
event_tfidf_ovr,BLCA,0.39416058394160586,0.5192307692307693,0.44813278008298757,104.0
event_tfidf_ovr,BRCA,0.6099518459069021,0.48346055979643765,0.5393896380411639,786.0
event_tfidf_ovr,CESC,0.3392857142857143,0.36774193548387096,0.35294117647058826,155.0
event_tfidf_ovr,COAD,0.7807486631016043,0.6547085201793722,0.7121951219512195,223.0
event_tfidf_ovr,DLBC,0.9166666666666666,0.2894736842105263,0.44,38.0
event_tfidf_ovr,GBMLGG,0.5082644628099173,0.2668112798264642,0.34992887624466573,461.0
event_tfidf_ovr,HNSC,0.45077720207253885,0.3901345291479821,0.4182692307692308,223.0
event_tfidf_ovr,KIPAN,0.2401883830455259,0.2970873786407767,0.265625,515.0
event_tfidf_ovr,KIRC,0.18032786885245902,0.16467065868263472,0.17214397496087636,334.0
event_tfidf_ovr,LAML,0.8235294117647058,0.4430379746835443,0.5761316872427984,158.0
event_tfidf_ovr,LGG,0.44135802469135804,0.6244541484716157,0.5171790235081374,229.0
event_tfidf_ovr,LIHC,0.5555555555555556,0.4430379746835443,0.49295774647887325,158.0
event_tfidf_ovr,LUAD,0.4,0.2826086956521739,0.33121019108280253,184.0
event_tfidf_ovr,LUSC,0.5069767441860465,0.6123595505617978,0.55470737913486,178.0
event_tfidf_ovr,OV,0.32418952618453867,0.5138339920948617,0.39755351681957185,253.0
event_tfidf_ovr,PAAD,0.36585365853658536,0.5,0.4225352112676056,120.0
event_tfidf_ovr,PCPG,0.36923076923076925,0.32653061224489793,0.34657039711191334,147.0
event_tfidf_ovr,PRAD,0.2952586206896552,0.5150375939849624,0.37534246575342467,266.0
event_tfidf_ovr,SARC,0.15139442231075698,0.1919191919191919,0.16926503340757237,198.0
event_tfidf_ovr,SKCM,0.9703389830508474,0.8297101449275363,0.89453125,276.0
event_tfidf_ovr,STES,0.5032258064516129,0.6174142480211082,0.5545023696682464,379.0
event_tfidf_ovr,TGCT,0.7155172413793104,0.6693548387096774,0.6916666666666667,124.0
event_tfidf_ovr,THCA,0.8809523809523809,0.5709876543209876,0.6928838951310862,324.0
event_tfidf_ovr,THYM,0.20809248554913296,0.3673469387755102,0.2656826568265683,98.0
event_tfidf_ovr,UCEC,0.6209150326797386,0.4797979797979798,0.5413105413105413,198.0
blend_multinomial_0p5,ACC,0.9090909090909091,0.8333333333333334,0.8695652173913043,72.0
blend_multinomial_0p5,BLCA,0.5119047619047619,0.41346153846153844,0.4574468085106383,104.0
blend_multinomial_0p5,BRCA,0.7743589743589744,0.3842239185750636,0.5136054421768708,786.0
blend_multinomial_0p5,CESC,0.3605769230769231,0.4838709677419355,0.4132231404958678,155.0
blend_multinomial_0p5,COAD,0.7989949748743719,0.7130044843049327,0.7535545023696683,223.0
blend_multinomial_0p5,DLBC,0.5526315789473685,0.5526315789473685,0.5526315789473685,38.0
blend_multinomial_0p5,GBMLGG,0.5714285714285714,0.28633405639913234,0.3815028901734104,461.0
blend_multinomial_0p5,HNSC,0.41919191919191917,0.3721973094170404,0.39429928741092635,223.0
blend_multinomial_0p5,KIPAN,0.2776203966005666,0.19029126213592232,0.22580645161290322,515.0
blend_multinomial_0p5,KIRC,0.23480662983425415,0.25449101796407186,0.2442528735632184,334.0
blend_multinomial_0p5,LAML,0.4588235294117647,0.4936708860759494,0.47560975609756095,158.0
blend_multinomial_0p5,LGG,0.4457831325301205,0.6462882096069869,0.5276292335115864,229.0
blend_multinomial_0p5,LIHC,0.436046511627907,0.47468354430379744,0.45454545454545453,158.0
blend_multinomial_0p5,LUAD,0.46099290780141844,0.3532608695652174,0.4,184.0
blend_multinomial_0p5,LUSC,0.5416666666666666,0.5842696629213483,0.5621621621621622,178.0
blend_multinomial_0p5,OV,0.36768149882903983,0.6205533596837944,0.46176470588235297,253.0
blend_multinomial_0p5,PAAD,0.33490566037735847,0.5916666666666667,0.42771084337349397,120.0
blend_multinomial_0p5,PCPG,0.20495495495495494,0.6190476190476191,0.3079526226734349,147.0
blend_multinomial_0p5,PRAD,0.285,0.42857142857142855,0.34234234234234234,266.0
blend_multinomial_0p5,SARC,0.2222222222222222,0.1717171717171717,0.19373219373219372,198.0
blend_multinomial_0p5,SKCM,0.9620253164556962,0.8260869565217391,0.8888888888888888,276.0
blend_multinomial_0p5,STES,0.6296296296296297,0.49340369393139843,0.5532544378698225,379.0
blend_multinomial_0p5,TGCT,0.36398467432950193,0.7661290322580645,0.4935064935064935,124.0
blend_multinomial_0p5,THCA,0.8857142857142857,0.5740740740740741,0.6966292134831461,324.0
blend_multinomial_0p5,THYM,0.19665271966527198,0.47959183673469385,0.2789317507418398,98.0
blend_multinomial_0p5,UCEC,0.6162162162162163,0.5757575757575758,0.5953002610966057,198.0
blend_ovr_0p5,ACC,0.9508196721311475,0.8055555555555556,0.8721804511278195,72.0
blend_ovr_0p5,BLCA,0.5375,0.41346153846153844,0.4673913043478261,104.0
blend_ovr_0p5,BRCA,0.7669172932330827,0.3893129770992366,0.5164556962025316,786.0
blend_ovr_0p5,CESC,0.3568075117370892,0.49032258064516127,0.41304347826086957,155.0
blend_ovr_0p5,COAD,0.803030303030303,0.7130044843049327,0.7553444180522565,223.0
blend_ovr_0p5,DLBC,0.6,0.5526315789473685,0.5753424657534246,38.0
blend_ovr_0p5,GBMLGG,0.5720338983050848,0.2928416485900217,0.38737446197991393,461.0
blend_ovr_0p5,HNSC,0.4117647058823529,0.37668161434977576,0.39344262295081966,223.0
blend_ovr_0p5,KIPAN,0.273972602739726,0.1941747572815534,0.22727272727272727,515.0
blend_ovr_0p5,KIRC,0.23268698060941828,0.25149700598802394,0.24172661870503598,334.0
blend_ovr_0p5,LAML,0.463855421686747,0.4873417721518987,0.47530864197530864,158.0
blend_ovr_0p5,LGG,0.4447852760736196,0.6331877729257642,0.5225225225225225,229.0
blend_ovr_0p5,LIHC,0.43859649122807015,0.47468354430379744,0.45592705167173253,158.0
blend_ovr_0p5,LUAD,0.4642857142857143,0.3532608695652174,0.4012345679012346,184.0
blend_ovr_0p5,LUSC,0.5416666666666666,0.5842696629213483,0.5621621621621622,178.0
blend_ovr_0p5,OV,0.3700234192037471,0.6245059288537549,0.4647058823529412,253.0
blend_ovr_0p5,PAAD,0.3380952380952381,0.5916666666666667,0.4303030303030303,120.0
blend_ovr_0p5,PCPG,0.21052631578947367,0.6258503401360545,0.3150684931506849,147.0
blend_ovr_0p5,PRAD,0.28746928746928746,0.4398496240601504,0.3476968796433878,266.0
blend_ovr_0p5,SARC,0.22012578616352202,0.17676767676767677,0.19607843137254902,198.0
blend_ovr_0p5,SKCM,0.9620253164556962,0.8260869565217391,0.8888888888888888,276.0
blend_ovr_0p5,STES,0.6229508196721312,0.5013192612137203,0.5555555555555556,379.0
blend_ovr_0p5,TGCT,0.3870967741935484,0.7741935483870968,0.5161290322580645,124.0
blend_ovr_0p5,THCA,0.9073170731707317,0.5740740740740741,0.7032136105860114,324.0
blend_ovr_0p5,THYM,0.19831223628691982,0.47959183673469385,0.28059701492537314,98.0
blend_ovr_0p5,UCEC,0.6318681318681318,0.5808080808080808,0.6052631578947368,198.0
