experiment_id,model,seed,oof_macro_f1,oof_accuracy,fold_macro_f1_mean,fold_macro_f1_std,feature_count_mean,runtime_seconds,convergence_warning_count,leakage_check,nan_as_mutation_count
H-AS-LR-exact-confusion-pairs-Apair-raw,logistic,42,0.45873752143622853,0.44654088050314467,0.4588245148957643,0.00806117635048233,8175.2,260.5873777079978,5,True,0
