experiment_id,model,seed,oof_macro_f1,oof_accuracy,fold_macro_f1_mean,fold_macro_f1_std,feature_count_mean,runtime_seconds,convergence_warning_count,leakage_check,nan_as_mutation_count
H-AS-LR-exact-minus-PIK3CA-H1047R,logistic,777,0.43173604208304484,0.42186744073536525,0.4309216514531074,0.011194478717677077,8211.4,284.6851140409999,5,True,0
